	Gene Symbol	CD44+ N48	CD44+ N58	CD44+ N43	CD44+ N37	CD44+ N39	CD44+ N40	PseudoFC	P value	Gene description
1120	SAE1	8.1185261	8.0595523	7.9288237	6.9485271	5.7833178	5.9971676	-4.176761	2.33E-02	SUMO1 activating enzyme subunit 1
1121	FOSB	15.1701822	13.7565496	13.5233418	11.4611806	11.8137296	12.8521337	-4.176114	2.63E-02	FBJ murine osteosarcoma viral oncogene homolog B
1122	DCAF12	6.2801432	7.8910364	7.3444112	4.9536827	5.2481648	5.8294219	-4.174532	3.16E-02	DDB1 and CUL4 associated factor 12
1123	SMARCD1	4.3305801	6.2076419	6.4338466	3.6483116	4.3722395	3.6483116	-4.174511	4.90E-02	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1"
1124	FKBP7	7.9784086	6.8915072	6.5522051	4.4924321	4.5078116	5.9808964	-4.169207	2.47E-02	FK506 binding protein 7
1125	FLNB	5.7749939	7.4248634	8.0154387	4.8912999	5.9571269	4.7357744	-4.164986	4.58E-02	"filamin B, beta"
1126	EDF1	8.3856794	9.2397595	9.57495	7.5192114	7.3549051	5.9631261	-4.157564	2.37E-02	endothelial differentiation-related factor 1
1127	UBE2G1	5.6905072	7.303618	7.1500106	5.0876056	5.0039459	5.2479481	-4.157366	4.55E-02	"ubiquitin-conjugating enzyme E2G 1 (UBC7 homolog, yeast)"
1128	MFHAS1	7.2751184	7.0338882	6.2217554	4.9122601	4.8705312	5.2205363	-4.154233	1.98E-02	malignant fibrous histiocytoma amplified sequence 1
1129	HLA-DPA1	8.796996	7.4090603	6.5796628	5.357303	5.169537	6.4204609	-4.146107	3.99E-02	"major histocompatibility complex, class II, DP alpha 1"
1130	OSBPL8	5.9778662	7.9360854	7.2824213	5.5811693	4.9316977	5.2320701	-4.142068	3.70E-02	oxysterol binding protein-like 8
1131	MORC3	6.1452857	7.7695925	7.1397745	5.7216817	4.6779819	4.7236068	-4.135067	2.73E-02	MORC family CW-type zinc finger 3
1132	IQCK	3.618666	4.2809596	4.6923619	2.2332741	2.2332741	2.2332741	-4.134422	1.53E-02	IQ motif containing K
1133	TBC1D20	8.4091304	9.3547032	9.3716104	7.3279353	6.7605495	6.9083438	-4.122945	1.51E-02	"TBC1 domain family, member 20"
1134	SLC35B3	5.5031331	4.2760772	5.4368257	3.5353742	2.2332741	3.0539842	-4.120453	2.06E-02	"solute carrier family 35, member B3"
1135	PALM	6.8509216	6.1331143	4.4983757	4.0906083	3.4556665	4.1413919	-4.119605	3.90E-02	paralemmin
1136	KIAA1715	7.2690867	7.2083006	7.2869405	5.6074404	5.2275921	4.9966135	-4.116718	1.02E-02	KIAA1715
1137	TNFRSF11B	3.4217357	5.5400492	5.0821148	3.0232337	3.4989875	1.6483116	-4.115483	4.61E-02	"tumor necrosis factor receptor superfamily, member 11b"
1138	C6orf106	7.5041168	9.2570342	9.5528277	7.3153225	7.2161414	6.5873565	-4.115001	4.92E-02	chromosome 6 open reading frame 106
1139	GOLM1	8.4263394	7.8326558	7.4557953	5.3953849	6.2076669	6.3865067	-4.111978	2.16E-02	golgi membrane protein 1
1140	TP53INP1	5.6899296	6.332622	6.8936904	4.8592879	3.4556665	4.2930876	-4.111128	2.09E-02	tumor protein p53 inducible nuclear protein 1
1141	CPEB2	7.6958503	9.4161368	7.4997448	5.5288713	5.6565711	6.6691584	-4.110401	2.39E-02	cytoplasmic polyadenylation element binding protein 2
1142	C2CD2	7.0602656	8.1783918	7.5457224	6.1026988	5.6925698	5.0212919	-4.109531	2.06E-02	C2 calcium-dependent domain containing 2
1143	TAOK1	5.0474604	5.6850459	6.0847959	3.9608407	3.6483116	3.6483116	-4.103157	1.86E-02	TAO kinase 1
1144	ST6GALNAC6	7.2640258	7.911973	5.6994679	5.1770264	5.2277542	5.3447162	-4.101841	4.93E-02	"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6"
1145	UBE2N	5.8094592	7.6696433	6.9533904	4.456561	5.1821894	4.9172553	-4.101453	2.81E-02	"ubiquitin-conjugating enzyme E2N (UBC13 homolog, yeast)"
1146	C7orf30	6.2020682	6.6376864	6.8534318	5.1330386	4.6015961	3.0432576	-4.101326	1.99E-02	chromosome 7 open reading frame 30
1147	PSAP	10.0661633	11.2264095	10.7911476	8.8300033	8.237045	8.7572104	-4.095209	1.52E-02	prosaposin
1148	INSR	6.1333209	7.7112588	7.4993799	5.6780021	5.2367035	5.1272074	-4.093278	3.40E-02	insulin receptor
1149	ZBTB20	6.9195096	5.6656397	4.6434366	3.6365533	3.2332741	4.5081965	-4.081463	3.98E-02	zinc finger and BTB domain containing 20
1150	DYRK1A	8.9392806	9.8809692	9.4332823	7.5655647	7.4055953	7.209947	-4.077506	1.30E-02	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A
1151	ITM2B	11.2006997	11.1715015	9.9723987	8.9848052	8.8033515	9.1734516	-4.076266	2.58E-02	integral membrane protein 2B
1152	ANTXR1	8.5470229	7.5717301	6.9776212	5.4989225	5.5448631	5.8889413	-4.075189	1.94E-02	anthrax toxin receptor 1
1153	PJA2	8.4804055	8.2873279	8.2904494	6.8840775	6.0852645	6.264574	-4.072389	1.34E-02	praja ring finger 2
1154	PITPNA	6.7007818	7.4150245	7.6806737	5.6554356	5.1073122	5.0089696	-4.070591	1.57E-02	"phosphatidylinositol transfer protein, alpha"
1155	METTL12	4.0076061	4.7641425	5.0581419	1.6483116	2.738957	3.5567349	-4.070442	3.10E-02	methyltransferase like 12
1156	POLR2C	5.2816806	7.2128019	6.9663982	5.1917442	4.3851828	3.8592574	-4.058813	3.40E-02	"polymerase (RNA) II (DNA directed) polypeptide C, 33kDa"
1157	HEXIM1	7.8087245	8.7270743	7.706114	5.617084	5.7884328	6.7880958	-4.056658	2.14E-02	hexamethylene bis-acetamide inducible 1
1158	ARL8B	7.6846031	9.1827841	9.4877833	6.8821019	7.1627875	7.260962	-4.055828	4.34E-02	ADP-ribosylation factor-like 8B
1159	SCHIP1	6.8857636	6.9610826	6.92715	4.9073762	6.2554147	4.1791813	-4.055202	3.76E-02	schwannomin interacting protein 1
1160	ATG7	5.4741957	6.4243766	6.5811467	4.6205493	3.4556665	3.4556665	-4.051705	1.48E-02	ATG7 autophagy related 7 homolog (S. cerevisiae)
1161	ANTXR2	6.8921283	6.5332061	6.8942589	4.5146959	4.6640877	5.1812347	-4.051652	1.18E-02	anthrax toxin receptor 2
1162	CBX8	4.4230841	4.5363002	4.757399	2.6246983	2.738957	1.6483116	-4.05146	1.11E-02	chromobox homolog 8
1163	PTTG1IP	6.4256623	7.9038611	6.9846113	5.8855795	5.3756292	4.2988923	-4.05101	3.33E-02	pituitary tumor-transforming 1 interacting protein
1164	BMPR2	7.6959155	7.4163651	6.9052801	5.5184473	5.3191954	5.4017489	-4.040731	1.33E-02	"bone morphogenetic protein receptor, type II (serine/threonine kinase)"
1165	COBRA1	7.3536958	6.7826776	7.1111183	5.4527914	5.0967549	4.6228781	-4.040023	1.30E-02	cofactor of BRCA1
1166	CNNM4	5.8324546	6.7752807	6.5656228	4.0992012	3.8182366	5.1446796	-4.039616	2.11E-02	cyclin M4
1167	FLJ43663	3.7919152	5.4866837	4.6607089	2.6483116	2.6483116	2.6483116	-4.034521	2.22E-02	No description
1168	TEX10	7.0765119	8.3914171	8.9023897	5.2345997	6.382541	6.7011856	-4.024686	3.23E-02	testis expressed 10
1169	TCEB2	7.1649893	8.5062915	8.1761597	6.4981457	6.2448749	4.5902612	-4.022649	2.69E-02	"transcription elongation factor B (SIII), polypeptide 2 (18kDa, elongin B)"
1170	TSPAN4	7.9859646	7.2375172	7.2374231	5.9618014	3.8273635	5.9808964	-4.014077	2.64E-02	tetraspanin 4
1171	TNPO2	8.6812461	8.6398686	8.9604853	6.8432372	6.3163998	6.9559838	-4.0125	1.01E-02	transportin 2
1172	CEBPG	6.7529109	8.1021863	7.3863569	5.0507086	5.6502009	5.3823512	-4.011122	1.74E-02	"CCAAT/enhancer binding protein (C/EBP), gamma"
1173	MFGE8	11.2624968	11.0000222	11.0560158	9.1489584	9.259396	8.7800412	-4.008606	8.25E-03	milk fat globule-EGF factor 8 protein
1174	SRP14	6.421673	7.0336313	6.6712515	5.4527001	3.5081591	4.6702671	-4.00273	2.13E-02	signal recognition particle 14kDa (homologous Alu RNA binding protein)
1175	NAA30	4.0862434	6.0121598	5.2329886	3.2332741	3.2332741	3.2332741	-3.999209	3.04E-02	"N(alpha)-acetyltransferase 30, NatC catalytic subunit"
1176	KRR1	5.9815351	6.8564709	7.1810378	4.6673169	5.0233227	4.857001	-3.998531	2.27E-02	"KRR1, small subunit (SSU) processome component, homolog (yeast)"
1177	BBS1	4.9689149	4.9562822	5.7480493	2.9702397	3.5081591	2.9702397	-3.996329	1.28E-02	Bardet-Biedl syndrome 1
1178	NCOA7	7.5964645	8.7411556	9.0137393	6.5006133	6.7428586	6.8751367	-3.995281	3.00E-02	nuclear receptor coactivator 7
1179	NUDT11	3.618666	5.5565416	5.4858031	2.9513801	3.5588085	2.2332741	-3.99372	3.73E-02	nudix (nucleoside diphosphate linked moiety X)-type motif 11
1180	FAM150B	4.0076061	3.6449029	3.6402671	1.6483116	1.6483116	1.6483116	-3.99056	5.97E-03	"family with sequence similarity 150, member B"
1181	ZNF213	4.4230841	3.6448414	5.1096267	3.5567349	1.6483116	1.6483116	-3.99039	3.17E-02	zinc finger protein 213
1182	CEBPZ	6.1276435	7.5092038	7.1321923	5.1368122	5.8590703	3.8182366	-3.987211	3.57E-02	"CCAAT/enhancer binding protein (C/EBP), zeta"
1183	ZFAND1	5.9561457	6.5135397	5.6895977	4.3145058	4.0151937	3.694379	-3.986765	1.29E-02	"zinc finger, AN1-type domain 1"
1184	C10orf75	5.5031331	4.9024868	5.2443159	3.2775699	2.2332741	3.5081965	-3.985986	1.39E-02	No description
1185	NCL	9.3963186	10.7434574	9.4509227	7.4017504	7.9111511	7.9077712	-3.984968	1.74E-02	nucleolin
1186	LSM1	5.7806916	6.0103372	6.6127807	4.0174236	4.0174236	3.9293281	-3.980401	9.23E-03	"LSM1 homolog, U6 small nuclear RNA associated (S. cerevisiae)"
1187	CDC42	10.6247979	10.9740995	10.9905105	9.2966066	8.8693563	8.633666	-3.975488	1.27E-02	"cell division cycle 42 (GTP binding protein, 25kDa)"
1188	CSRP1	11.8173573	10.7798572	11.4337189	8.7890702	10.11214	9.0679376	-3.974538	2.21E-02	cysteine and glycine-rich protein 1
1189	MPV17	5.5722471	6.0607217	6.7814249	4.6237664	3.8681001	4.0705992	-3.972707	2.01E-02	MpV17 mitochondrial inner membrane protein
1190	ARVCF	4.8948446	4.6371212	3.493717	2.6483116	2.6483116	2.6483116	-3.969094	3.16E-02	armadillo repeat gene deleted in velocardiofacial syndrome
1191	CKAP4	11.075665	10.5133991	10.8061729	10.0755238	8.7490713	8.5254676	-3.966679	3.85E-02	cytoskeleton-associated protein 4
1192	MLLT11	4.9718302	5.8940414	6.2288089	3.6615273	2.9866267	4.2624744	-3.959185	2.18E-02	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 11"
1193	GNS	9.4023191	9.8238771	8.8581446	7.8391445	6.2486689	7.4302702	-3.957893	1.89E-02	glucosamine (N-acetyl)-6-sulfatase
1194	PGLS	7.9143128	6.7850574	7.5851857	5.6007167	5.8231903	4.9750172	-3.95717	1.99E-02	6-phosphogluconolactonase
1195	SLC2A3	12.4287963	10.8121633	10.8741942	9.0403963	8.8300987	10.3547131	-3.95058	3.59E-02	"solute carrier family 2 (facilitated glucose transporter), member 3"
1196	HTRA1	6.0812358	8.9443495	5.793429	4.0992012	3.8182366	4.5070856	-3.950498	2.10E-02	HtrA serine peptidase 1
1197	COL12A1	7.2439427	8.5327124	8.2299557	5.8521669	5.7274861	6.5522062	-3.946315	2.25E-02	"collagen, type XII, alpha 1"
1198	GNG2	7.6997888	6.1527026	5.279738	4.1728733	3.6943461	5.1175284	-3.944464	3.82E-02	"guanine nucleotide binding protein (G protein), gamma 2"
1199	FLJ45079	5.0421439	6.6908359	5.9971676	4.0174236	3.2469429	4.3757263	-3.944231	2.53E-02	No description
1200	WDR12	4.0076061	4.307528	3.6271593	1.6483116	2.738957	1.6483116	-3.941781	1.93E-02	WD repeat domain 12
1201	SLC41A2	5.5239217	3.6271593	3.5382577	2.6246983	1.6483116	1.6483116	-3.941781	2.43E-02	"solute carrier family 41, member 2"
1202	MYOM2	4.0076061	3.6271593	3.832263	1.6483116	1.6483116	3.2943761	-3.941781	4.74E-02	"myomesin (M-protein) 2, 165kDa"
1203	CNIH	4.5235584	6.08774	5.4942118	3.6816603	2.9702397	3.5159759	-3.94011	2.36E-02	cornichon homolog (Drosophila)
1204	SERPINE1	10.2289043	11.2882664	11.1364913	9.9781164	8.2516827	9.1168039	-3.937341	3.96E-02	"serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1"
1205	CLDND1	9.8376639	9.7731099	9.6508452	7.6501758	7.797849	8.0190668	-3.931993	8.81E-03	claudin domain containing 1
1206	PPP1CB	9.536577	10.5413429	10.0254686	8.2591033	8.0505726	7.6589825	-3.930999	1.43E-02	"protein phosphatase 1, catalytic subunit, beta isozyme"
1207	ELOVL5	9.6326315	10.7247402	10.416054	7.9306602	7.8487932	8.7506011	-3.928937	1.69E-02	"ELOVL family member 5, elongation of long chain fatty acids (FEN1/Elo2, SUR4/Elo3-like, yeast)"
1208	SMARCAL1	5.6436889	4.5432627	4.6294037	3.6701717	2.2332741	3.5081965	-3.927244	3.59E-02	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a-like 1"
1209	APTX	3.9465722	5.005221	5.4155523	3.4422206	2.9702397	2.9702397	-3.926739	3.62E-02	aprataxin
1210	ZHX1	6.59864	6.5009556	6.0916181	4.6805324	3.4556665	4.5280571	-3.92556	1.41E-02	zinc fingers and homeoboxes 1
1211	FUCA2	5.6198424	7.062011	5.6983491	4.2803037	4.2401247	3.6483116	-3.92184	2.07E-02	"fucosidase, alpha-L- 2, plasma"
1212	ACSS1	4.6198424	4.7191091	5.9446427	2.6483116	3.6585753	3.3033944	-3.92184	2.74E-02	acyl-CoA synthetase short-chain family member 1
1213	DPYSL2	9.5500338	9.4752452	8.9992819	7.7329364	6.1313398	7.5042818	-3.920298	1.71E-02	dihydropyrimidinase-like 2
1214	UCK2	7.1830346	9.5370236	8.1030656	5.2125493	7.0977073	6.3809919	-3.918999	4.27E-02	uridine-cytidine kinase 2
1215	C20orf11	7.6822826	8.7656594	8.749681	6.7955192	6.3291779	6.2904522	-3.918062	1.97E-02	chromosome 20 open reading frame 11
1216	GOLPH3L	4.5235584	5.4859204	6.3018186	4.3019111	2.9702397	3.5159759	-3.91753	3.81E-02	golgi phosphoprotein 3-like
1217	TMEM14A	6.4529369	5.8505127	5.1091892	2.2332741	4.2939297	4.4833967	-3.916433	3.37E-02	transmembrane protein 14A
1218	RAP2B	8.4333745	9.939526	9.9223642	6.9420493	7.9704392	7.2712001	-3.915202	2.52E-02	"RAP2B, member of RAS oncogene family"
1219	NEK5	6.0718293	8.1189229	6.4820694	4.8301873	4.529393	4.104181	-3.9113	1.75E-02	NIMA (never in mitosis gene a)-related kinase 5
1220	RWDD2B	5.2548685	4.2007824	4.3930009	3.4286481	2.2332741	2.2332741	-3.910921	2.39E-02	RWD domain containing 2B
1221	RRBP1	7.3224614	7.5172035	7.83721	5.552519	5.3332171	5.8706928	-3.908235	1.14E-02	ribosome binding protein 1 homolog 180kDa (dog)
1222	FOXA1	3.7919152	4.6147199	5.3766278	3.2175749	2.6483116	2.6483116	-3.90794	3.25E-02	forkhead box A1
1223	TMEM51	6.5900873	7.9632048	7.5859034	4.9808214	5.6208714	5.8799108	-3.904214	2.59E-02	transmembrane protein 51
1224	ASPH	11.1822273	10.3062703	10.0398998	9.032493	9.2181761	8.0656985	-3.90156	3.39E-02	aspartate beta-hydroxylase
1225	HSPA5	10.1146374	12.208959	12.324688	10.3606901	8.7992292	8.5268054	-3.901416	3.08E-02	"heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)"
1226	NOV	5.8606947	7.0424261	4.1809211	2.6483116	4.2727004	3.8974493	-3.899382	4.58E-02	nephroblastoma overexpressed gene
1227	ZFX	6.3453979	7.5779668	7.1135146	5.5757159	5.1027386	5.1508845	-3.897719	2.68E-02	"zinc finger protein, X-linked"
1228	MTCO3	16.8086519	16.0925781	16.3183142	14.4725634	14.8474117	14.0264736	-3.893966	1.55E-02	No description
1229	SYTL2	6.7408811	5.1928457	5.0955973	3.6365533	3.2332741	3.2332741	-3.889465	1.58E-02	synaptotagmin-like 2
1230	GHDC	6.2075492	5.1912858	5.584094	3.6365533	3.2332741	3.7012188	-3.885261	1.20E-02	GH3 domain containing
1231	TRAPPC6B	4.4824552	5.7726502	5.1905422	3.2332741	3.2332741	3.2332741	-3.883259	1.91E-02	trafficking protein particle complex 6B
1232	MARVELD2	4.2644796	5.8735043	6.0538888	3.493717	4.0967549	3.3033944	-3.882898	4.14E-02	MARVEL domain containing 2
1233	MAF	10.3262758	9.2892218	9.6292874	7.6724661	7.2865379	9.0637682	-3.882057	4.34E-02	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)
1234	SIRT6	4.9355363	5.422431	5.8209587	4.4573086	3.4673905	2.2332741	-3.877268	3.22E-02	sirtuin 6
1235	TMEM50B	5.2302502	6.6252792	6.7509827	4.798789	4.617732	4.0486309	-3.869625	3.84E-02	transmembrane protein 50B
1236	LOC552889	8.2464653	8.5656746	8.7080772	6.9174881	6.2943661	6.5138921	-3.869371	1.26E-02	No description
1237	FBXW4	3.7919152	5.6679753	5.5476449	3.7182933	2.6483116	2.6483116	-3.862894	3.35E-02	F-box and WD repeat domain containing 4
1238	NUPR1	8.9968922	9.1976729	9.3770557	7.6230114	7.1499041	7.0477349	-3.861489	1.23E-02	"nuclear protein, transcriptional regulator, 1"
1239	PPAP2A	6.9060958	7.5591609	6.1462863	4.9569922	4.7335368	5.1563173	-3.861345	2.17E-02	phosphatidic acid phosphatase type 2A
1240	KIAA0090	5.2934404	6.5741812	6.121414	3.6365533	4.3239195	4.1728733	-3.859839	2.07E-02	KIAA0090
1241	NUCB1	8.62166	8.0429366	7.0421505	6.1940145	5.9038266	6.0944152	-3.859787	2.69E-02	nucleobindin 1
1242	IGFBP4	10.7374379	11.0682646	10.6758769	8.7897541	8.1592444	9.2078943	-3.857547	1.25E-02	insulin-like growth factor binding protein 4
1243	EHD2	12.902666	11.2242201	10.1898885	10.0394432	9.2772175	8.4662285	-3.855726	3.71E-02	EH-domain containing 2
1244	C9orf21	8.8119384	9.0930427	7.9152925	7.1415575	6.7842877	6.8663542	-3.851937	2.86E-02	chromosome 9 open reading frame 21
1245	STK32B	3.9465722	4.9148802	5.0452972	2.9702397	2.9702397	2.9702397	-3.849418	2.74E-02	serine/threonine kinase 32B
1246	DFNA5	6.3121094	2.4013673	2.59287	0.6483116	0.6483116	0.6483116	-3.849199	2.17E-02	"deafness, autosomal dominant 5"
1247	SMAD1	7.5005331	7.2671962	6.6782935	5.4207297	5.3234119	5.0089696	-3.847135	1.54E-02	SMAD family member 1
1248	RAB5C	7.9300234	9.2220132	8.8632681	7.1014856	6.919803	6.8710151	-3.846283	2.83E-02	"RAB5C, member RAS oncogene family"
1249	LIMCH1	5.7508245	6.5708052	6.7908935	3.8077895	4.3834549	5.3388819	-3.845137	3.05E-02	LIM and calponin homology domains 1
1250	NCOA4	9.0352485	9.187836	8.7172506	7.1951991	7.2461235	6.6320765	-3.841614	1.26E-02	nuclear receptor coactivator 4
1251	FGF13	4.8596859	2.9261815	3.5881306	1.6483116	1.6483116	1.6483116	-3.836575	2.10E-02	fibroblast growth factor 13
1252	SH3BP5	6.8236175	8.4452766	8.0294408	6.132889	5.5732871	6.0934267	-3.82647	3.01E-02	SH3-domain binding protein 5 (BTK-associated)
1253	PKDCC	8.1821163	6.5502327	7.7567139	5.8214347	5.0051742	5.8725903	-3.824521	2.84E-02	"protein kinase domain containing, cytoplasmic homolog (mouse)"
1254	ARF3	10.1912233	9.7009189	9.7519653	8.2570407	8.0608685	7.2010237	-3.821615	1.52E-02	ADP-ribosylation factor 3
1255	PPP1R2	5.7682424	6.9440616	6.6451655	4.7126847	4.7835503	3.8974493	-3.81711	2.07E-02	"protein phosphatase 1, regulatory (inhibitor) subunit 2"
1256	COQ2	4.6466554	3.8813715	1.9621413	2.7142554	0.6483116	0.6483116	-3.816896	4.78E-02	"coenzyme Q2 homolog, prenyltransferase (yeast)"
1257	KLHL12	3.7919152	5.4212593	5.3306481	3.493717	2.6483116	2.6483116	-3.804066	3.09E-02	kelch-like 12 (Drosophila)
1258	SCCPDH	5.5722471	5.3218258	5.4616785	3.5353742	3.9581479	3.0539842	-3.800803	1.43E-02	saccharopine dehydrogenase (putative)
1259	TRA2A	7.302334	9.0004793	8.7992495	6.6180988	6.3543732	7.0775263	-3.791984	4.40E-02	transformer 2 alpha homolog (Drosophila)
1260	PRR3	4.9689149	5.8034846	4.5571583	3.8806081	2.9702397	2.9702397	-3.791783	2.73E-02	proline rich 3
1261	NUDT5	5.2040819	5.2215592	5.0531961	4.5294444	3.2836904	0.6483116	-3.785258	4.31E-02	nudix (nucleoside diphosphate linked moiety X)-type motif 5
1262	ALDH7A1	6.1901049	6.1583685	5.0998794	4.026494	4.2708324	3.7012188	-3.782323	2.40E-02	"aldehyde dehydrogenase 7 family, member A1"
1263	RNF146	6.9494066	7.4432356	7.5541404	5.5254572	5.0051742	5.6512108	-3.778408	1.47E-02	ring finger protein 146
1264	C4orf34	4.6572712	4.1502943	3.6763844	2.2332741	2.2332741	2.2332741	-3.776423	1.50E-02	chromosome 4 open reading frame 34
1265	RBM7	6.5940897	6.988546	7.4889479	5.071717	4.0967549	5.8811595	-3.775922	2.58E-02	RNA binding motif protein 7
1266	NTRK2	6.4997305	7.239763	6.2231746	4.3487513	5.1192338	4.5836606	-3.773936	1.77E-02	"neurotrophic tyrosine kinase, receptor, type 2"
1267	LMAN1	5.5940565	7.2521176	7.3764353	5.4610395	4.1077432	4.3815385	-3.772173	2.93E-02	"lectin, mannose-binding, 1"
1268	FAM24B	3.1936097	4.283215	2.5523209	0.6483116	0.6483116	2.3702641	-3.765786	3.11E-02	"family with sequence similarity 24, member B"
1269	RHOT1	5.9008535	5.607097	5.7268141	4.6397744	3.6943461	3.7012188	-3.765264	2.36E-02	"ras homolog gene family, member T1"
1270	SETD3	6.1413259	5.8002513	5.1441723	3.9513801	4.1354612	3.2332741	-3.760431	2.04E-02	SET domain containing 3
1271	TSPYL4	3.7919152	5.2132609	4.8630403	2.6483116	2.6483116	3.3033944	-3.757743	3.15E-02	TSPY-like 4
1272	NAALADL2	4.1417523	4.1596026	4.047784	2.2332741	2.2332741	2.2332741	-3.754129	6.90E-03	N-acetylated alpha-linked acidic dipeptidase-like 2
1273	PCDHB5	4.1417523	4.2251649	3.8813373	2.2332741	2.2332741	2.2332741	-3.754129	9.98E-03	protocadherin beta 5
1274	SERPINF2	4.6572712	4.1417523	3.8614251	2.2332741	2.2332741	2.2332741	-3.754129	1.16E-02	"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2"
1275	BATF3	4.1417523	5.0021473	4.7665837	2.2332741	3.4673905	2.2332741	-3.754129	2.21E-02	"basic leucine zipper transcription factor, ATF-like 3"
1276	HMGB2	4.1417523	5.7977235	5.9170074	2.9513801	2.2332741	4.0705992	-3.754129	2.89E-02	high-mobility group box 2
1277	TAF12	4.1417523	5.0452784	4.1880872	3.7371269	2.2332741	2.2332741	-3.754129	4.14E-02	"TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 20kDa"
1278	CISH	4.1417523	4.3833838	2.8503431	2.2332741	2.2332741	2.2332741	-3.754129	4.52E-02	cytokine inducible SH2-containing protein
1279	ZBTB38	6.1417443	6.2204721	6.8068352	5.2440149	4.2332741	4.2332741	-3.754108	2.40E-02	zinc finger and BTB domain containing 38
1280	RDH10	5.1417443	6.9622778	5.3679791	3.2332741	3.2332741	5.1585793	-3.754108	4.78E-02	retinol dehydrogenase 10 (all-trans)
1281	H6PD	7.2639053	7.5282943	6.5565699	6.213556	5.1666287	4.6483116	-3.753557	3.53E-02	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)
