	Gene Symbol	CD44+ N48	CD44+ N58	CD44+ N43	CD44+ N37	CD44+ N39	CD44+ N40	PseudoFC	P value	Gene description
1040	SRGAP2	6.9937409	6.2843297	7.0967976	9.0343214	8.2391813	9.7782295	4.11411	1.63E-02	SLIT-ROBO Rho GTPase activating protein 2
1041	UBE3C	8.1729047	7.5356837	8.052266	10.0919701	10.4048691	9.2718911	4.111612	1.73E-02	ubiquitin protein ligase E3C
1042	ALG12	5.9364935	5.1812504	5.6575624	8.2657138	7.6964463	6.6401572	4.109275	2.56E-02	"asparagine-linked glycosylation 12, alpha-1,6-mannosyltransferase homolog (S. cerevisiae)"
1043	C4orf42	3.9465722	3.6208571	4.7605789	5.9657626	5.9845417	6.1876816	4.106671	1.73E-02	chromosome 4 open reading frame 42
1044	AP4S1	7.5034559	7.8414754	7.5100796	8.9855286	9.5462536	10.537026	4.101564	1.86E-02	"adaptor-related protein complex 4, sigma 1 subunit"
1045	PARG	4.5235584	4.7436839	4.1916902	6.5596227	5.6428604	6.7803512	4.101252	2.25E-02	poly (ADP-ribose) glycohydrolase
1046	ABCD1	5.8990919	5.3909766	5.8547231	7.5338943	7.4245921	8.2565276	4.094296	1.37E-02	"ATP-binding cassette, sub-family D (ALD), member 1"
1047	CHMP4A	6.2622231	4.8581494	6.0081307	8.2954604	7.5051859	7.5658002	4.093223	1.99E-02	chromatin modifying protein 4A
1048	ZNF563	4.0076061	2.121431	2.1774439	4.1543752	4.420665	5.3980087	4.092392	4.15E-02	zinc finger protein 563
1049	DGKA	6.3402902	3.544175	5.6482495	7.5286946	7.6810082	8.0634071	4.091865	2.03E-02	"diacylglycerol kinase, alpha 80kDa"
1050	ABHD3	2.2332741	4.9281743	3.5286859	4.8709331	5.5610862	6.6553148	4.090849	4.12E-02	abhydrolase domain containing 3
1051	SLC25A22	4.3775802	3.4996747	4.1151287	6.1008716	6.4097108	5.8891971	4.090084	1.10E-02	"solute carrier family 25 (mitochondrial carrier: glutamate), member 22"
1052	MAP4K4	8.6359639	9.2858889	9.6725993	11.2957383	11.1961452	11.7047089	4.090025	1.11E-02	mitogen-activated protein kinase kinase kinase kinase 4
1053	PPP2R5B	7.5549027	6.1943588	6.4539009	9.0657147	8.883317	8.2263935	4.089812	2.24E-02	"protein phosphatase 2, regulatory subunit B', beta"
1054	DENND1A	7.6046606	5.4145143	6.6357707	9.6354149	8.4114787	8.1802878	4.086184	2.90E-02	DENN/MADD domain containing 1A
1055	EDNRB	11.8255823	11.3060242	11.6162395	14.957801	13.3352131	13.629368	4.081753	1.33E-02	endothelin receptor type B
1056	CEP250	5.430681	3.8605351	4.0790065	7.1603782	5.8892306	6.7241734	4.080357	2.36E-02	centrosomal protein 250kDa
1057	PPARD	8.7017601	6.2525479	8.2217342	9.9634982	10.7298856	10.2194699	4.078746	1.77E-02	peroxisome proliferator-activated receptor delta
1058	EIF2B5	6.7346383	6.854885	8.3318894	9.2845093	9.7667961	8.7625286	4.078081	2.83E-02	"eukaryotic translation initiation factor 2B, subunit 5 epsilon, 82kDa"
1059	ZXDC	7.5688506	6.8064051	7.343845	9.5950344	8.9356494	8.9230474	4.07326	1.67E-02	ZXD family zinc finger C
1060	BCKDK	8.2418767	7.5565733	8.3353783	10.8573523	10.0562823	9.5813248	4.069218	1.64E-02	branched chain ketoacid dehydrogenase kinase
1061	ZNF70	1.6483116	3.2469429	2.6007523	4.6241772	5.0598665	4.3757263	4.065478	1.70E-02	zinc finger protein 70
1062	PDLIM4	10.2651615	9.8713272	10.8272381	11.9863911	13.2303919	11.8942654	4.064106	2.15E-02	PDZ and LIM domain 4
1063	RC3H2	4.7929586	6.098394	6.5825412	8.1201827	7.7551729	8.3079024	4.06087	1.78E-02	ring finger and CCCH-type domains 2
1064	SLMAP	4.6717787	5.5174762	6.5119532	7.6483223	7.5381388	7.1543284	4.057701	2.99E-02	sarcolemma associated protein
1065	ZNF496	5.9925692	4.6607005	5.278186	7.2986208	7.1681978	7.5056226	4.05706	1.73E-02	zinc finger protein 496
1066	ZNF814	3.4556665	3.6073798	4.0718064	5.627013	6.182827	5.073919	4.054807	1.90E-02	zinc finger protein 814
1067	NCRNA00169	1.6483116	2.4498866	3.1402711	4.4001231	4.4689929	5.1219835	4.053326	1.51E-02	non-protein coding RNA 169
1068	APOL1	2.2332741	2.3909783	2.2607259	4.2760772	4.1507009	4.5902612	4.04279	7.53E-03	"apolipoprotein L, 1"
1069	ATP6V0C	11.3915288	11.124067	12.1163812	13.1393341	13.5419306	13.5045175	4.042554	1.88E-02	"ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c"
1070	RASA4P	7.1331271	5.349305	6.3081511	8.0647968	7.6134318	9.1480678	4.04164	3.17E-02	No description
1071	PPEF2	0.6483116	3.3505197	1.6487905	3.6615273	3.633181	4.3891292	4.03547	4.09E-02	"protein phosphatase, EF-hand calcium binding domain 2"
1072	HSF4	4.1417523	2.7017984	4.1650276	4.713071	5.8576157	7.2131693	4.031377	3.09E-02	heat shock transcription factor 4
1073	ZC3H12B	2.6483116	2.9704313	3.0131866	4.9809998	4.2727004	5.9446427	4.02941	1.67E-02	zinc finger CCCH-type containing 12B
1074	FIBP	6.9845864	5.5960511	7.3266787	9.3370806	8.8993089	8.6717493	4.028944	1.58E-02	fibroblast growth factor (acidic) intracellular binding protein
1075	DCTN2	9.4663874	8.661382	9.0270812	11.4764183	11.0993725	10.3169246	4.027908	2.13E-02	dynactin 2 (p50)
1076	CCDC146	2.6483116	3.1040678	4.009167	5.4345294	4.857001	5.1120871	4.022296	2.37E-02	coiled-coil domain containing 146
1077	TIPIN	4.0076061	2.6246983	3.2962656	5.4203485	5.3040531	5.0821148	4.02165	1.95E-02	TIMELESS interacting protein
1078	PLLP	0.6483116	1.3870421	3.0455061	4.2624744	5.0531961	2.3702641	4.021378	4.57E-02	plasmolipin
1079	AP2S1	9.6447128	7.5442055	8.3171574	11.6521931	10.4457108	9.4202332	4.020794	4.60E-02	"adaptor-related protein complex 2, sigma 1 subunit"
1080	UBE4B	8.5782617	7.394021	8.3279716	10.1551537	10.5853918	10.309694	4.019818	1.15E-02	"ubiquitination factor E4B (UFD2 homolog, yeast)"
1081	KDM6B	11.7011991	11.2735176	12.261515	12.9434512	13.7073404	14.8280963	4.017064	2.52E-02	lysine (K)-specific demethylase 6B
1082	RAB11FIP5	5.3775734	5.1392189	5.2194518	7.2250452	6.6759614	7.4849384	4.015538	1.48E-02	RAB11 family interacting protein 5 (class I)
1083	MAD2L1BP	5.6899296	4.0943404	5.8218968	8.0665377	6.098505	7.4025688	4.011563	4.07E-02	MAD2L1 binding protein
1084	KIAA2018	7.5959384	6.3733549	5.0483592	8.7546801	8.0712681	8.3769655	4.010023	3.39E-02	KIAA2018
1085	NXPH4	3.1936097	1.6487905	3.0432576	4.2624744	5.1955368	3.9663207	4.005347	3.60E-02	neurexophilin 4
1086	MPHOSPH10	6.6886019	6.9483058	7.4098212	9.3260382	9.3566049	8.6860506	3.992933	1.17E-02	M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)
1087	ERCC8	2.2332741	2.2332741	2.5235832	3.9808219	4.624129	4.230009	3.990957	1.17E-02	"excision repair cross-complementing rodent repair deficiency, complementation group 8"
1088	ZNF414	2.2332741	3.9564863	3.5081965	6.336022	5.0170711	4.230009	3.990957	4.25E-02	zinc finger protein 414
1089	ZNF876P	0.6483116	0.6483116	2.2681465	4.2624744	2.9866267	2.3702641	3.984304	3.70E-02	"zinc finger protein 876, pseudogene"
1090	TM2D2	5.8489198	5.2241113	5.8978092	8.1103112	7.6700409	7.21649	3.978925	1.52E-02	TM2 domain containing 2
1091	HSPBAP1	2.2332741	4.3091079	5.7377275	6.4741978	6.3007366	5.9729257	3.976857	4.60E-02	HSPB (heat shock 27kDa) associated protein 1
1092	ABCC13	4.8167645	4.1533367	4.083088	6.1675766	6.074283	6.2344299	3.975662	1.62E-02	"ATP-binding cassette, sub-family C (CFTR/MRP), member 13, pseudogene"
1093	LRRC56	4.7929586	3.31428	3.476146	5.3047932	5.3083445	6.8704388	3.973783	3.50E-02	leucine rich repeat containing 56
1094	RNMTL1	5.5995525	5.9365705	5.0177523	7.9252546	7.4922741	7.4618524	3.968748	1.18E-02	RNA methyltransferase like 1
1095	POLN	0.6483116	0.6483116	0.9989093	2.7142554	2.9866267	2.3702641	3.96609	1.23E-02	polymerase (DNA directed) nu
1096	RAB4B	3.4217357	2.9260582	2.720938	5.4094332	5.3040531	4.3757263	3.966035	1.71E-02	"RAB4B, member RAS oncogene family"
1097	H2AFZ	10.7857539	10.2694614	11.7012945	12.2516871	13.0793724	13.6861341	3.958187	2.40E-02	"H2A histone family, member Z"
1098	DAZAP2	10.8241654	10.1267065	10.3251374	13.2050484	12.2248998	12.1113136	3.957549	1.56E-02	DAZ associated protein 2
1099	C15orf17	7.1655371	6.5405047	6.603907	8.5234459	9.122533	8.8511473	3.952981	1.12E-02	chromosome 15 open reading frame 17
1100	MBD4	8.3434399	7.7063443	8.0861744	10.0748909	10.0305541	10.0687677	3.952028	9.56E-03	methyl-CpG binding domain protein 4
1101	MOCS3	4.1417523	3.5491254	3.8340996	5.8447921	5.513209	6.1242658	3.95181	1.22E-02	molybdenum cofactor synthesis 3
1102	HAUS5	6.2643135	4.5566505	5.5794717	7.449124	7.6126016	7.5613708	3.950127	1.99E-02	"HAUS augmin-like complex, subunit 5"
1103	FLII	7.7337828	8.4497186	5.9949896	9.8607216	9.7155386	8.474629	3.949735	4.63E-02	flightless I homolog (Drosophila)
1104	LOC284232	7.7903514	7.0973057	7.3845866	9.292164	9.3661897	9.7572496	3.949317	1.10E-02	No description
1105	CDK16	9.9945068	8.3569438	9.6165372	11.5978846	11.6967499	11.4951707	3.948617	1.49E-02	cyclin-dependent kinase 16
1106	MBOAT2	6.3326332	5.6152243	5.3425079	7.5946976	7.6593273	7.4998263	3.943491	1.86E-02	membrane bound O-acyltransferase domain containing 2
1107	RBAK	3.2332741	4.3478962	4.6518479	5.7986499	5.212682	6.7625156	3.943312	3.65E-02	RB-associated KRAB zinc finger
1108	ARHGAP11A	2.6483116	3.5791274	3.0900064	5.5584432	4.915023	4.7553672	3.94306	1.70E-02	Rho GTPase activating protein 11A
1109	POU3F1	4.4824552	3.7157628	4.4632782	5.6949767	6.2711742	7.9912602	3.942782	1.95E-02	POU class 3 homeobox 1
1110	NICN1	5.1707216	3.8422536	4.4551285	6.1348838	6.4331592	6.8561592	3.93955	1.99E-02	nicolin 1
1111	CCDC154	1.6483116	3.4202057	4.0076061	5.4589794	4.529393	5.3980087	3.938928	3.22E-02	coiled-coil domain containing 154
1112	MCF2L	5.7508245	4.6393291	4.6164948	7.7236896	6.6825841	6.5940125	3.938149	2.38E-02	MCF.2 cell line derived transforming sequence-like
1113	TNKS2	6.5954149	6.6548988	6.6937971	7.5621701	8.7442813	8.632166	3.937465	2.96E-02	"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2"
1114	HSPBP1	7.0393938	6.536928	6.4510089	10.0715095	8.3743861	8.5140822	3.937157	1.65E-02	"HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1"
1115	NCRNA00085	4.0076061	2.7435477	2.1774439	4.1543752	5.1197415	5.2889788	3.936549	3.61E-02	non-protein coding RNA 85
1116	CEP57	6.314005	5.0094809	5.4779897	7.4517279	7.1211336	7.6567463	3.927846	2.50E-02	centrosomal protein 57kDa
1117	SLC29A1	9.3939316	7.5421983	8.6658347	10.6394779	10.9779016	10.1395743	3.927587	2.50E-02	"solute carrier family 29 (nucleoside transporters), member 1"
1118	LOC284578	3.4217357	3.6448414	3.6376675	7.1415575	5.3040531	5.6100558	3.924172	1.38E-02	No description
1119	ARPC3	2.2332741	2.917281	3.0781211	5.7733176	4.8890582	3.7371269	3.92251	2.73E-02	"actin related protein 2/3 complex, subunit 3, 21kDa"
1120	ATP6V0A1	7.3552003	6.50297	8.3338088	9.3262464	8.5487214	9.5705465	3.920523	4.21E-02	"ATPase, H+ transporting, lysosomal V0 subunit a1"
1121	SFRS13B	2.6483116	2.6483116	2.9988303	4.9809998	4.617732	4.5786096	3.916108	1.03E-02	No description
1122	YTHDC1	9.7408224	8.9737666	9.7985134	11.351464	10.9423566	11.9474102	3.913854	2.04E-02	YTH domain containing 1
1123	GOLGB1	7.0322954	7.1204702	7.6004354	9.5664128	8.52746	9.5556258	3.906773	1.82E-02	golgin B1
1124	GTF2I	0.6483116	1.0775598	2.4013673	2.7142554	3.633181	3.0432576	3.906016	4.02E-02	general transcription factor IIi
1125	TRPV1	2.2332741	2.8137431	3.1699951	4.1507009	5.1833522	4.776787	3.898837	1.91E-02	"transient receptor potential cation channel, subfamily V, member 1"
1126	TBP	5.2934404	5.1178214	5.9967177	7.858983	7.7424198	7.0778838	3.890788	1.41E-02	TATA box binding protein
1127	INCENP	4.2644796	3.2508156	3.4753733	5.265807	5.8961673	5.4335646	3.885745	2.01E-02	inner centromere protein antigens 135/155kDa
1128	TPRKB	6.000659	5.7696456	6.5053319	8.5054826	7.9585754	7.209098	3.885005	2.66E-02	TP53RK binding protein
1129	FOXC2	4.524815	4.253315	5.7856986	7.4327546	7.6617946	6.2105794	3.883249	2.15E-02	"forkhead box C2 (MFH-1, mesenchyme forkhead 1)"
1130	CCDC57	5.8606947	5.3697039	6.207139	7.4883559	8.1637456	7.4816291	3.881479	1.77E-02	coiled-coil domain containing 57
1131	AKT1	9.2214151	8.2683716	9.2834216	11.2378952	10.7198249	10.638358	3.875745	1.86E-02	v-akt murine thymoma viral oncogene homolog 1
1132	NUDT22	4.1417523	4.4733746	3.7176006	7.1651642	6.0955459	4.6691202	3.873918	4.54E-02	nudix (nucleoside diphosphate linked moiety X)-type motif 22
1133	IL17RA	5.5799594	5.4954591	5.8611381	7.7777652	7.769441	7.4489933	3.873222	8.36E-03	interleukin 17 receptor A
1134	PIGS	7.6663032	6.1855747	6.4369767	9.2467138	8.3882919	8.2748801	3.867269	3.01E-02	"phosphatidylinositol glycan anchor biosynthesis, class S"
1135	POMT2	6.1983613	6.1928825	6.5557958	8.5427543	8.1480305	7.437678	3.862859	2.47E-02	protein-O-mannosyltransferase 2
1136	MDH1	8.009948	7.885666	7.762031	10.0766189	9.8317799	9.4891641	3.853352	1.14E-02	"malate dehydrogenase 1, NAD (soluble)"
1137	TRABD	7.4337467	7.8568726	7.6900009	9.5002423	9.6360185	9.6555178	3.853095	9.13E-03	TraB domain containing
1138	CUL4A	7.7809428	7.425766	8.9132954	9.3703572	9.8999276	9.9506944	3.849287	3.54E-02	cullin 4A
1139	ALKBH6	4.8167645	3.9564863	3.5685554	6.1607429	6.2050991	5.5094914	3.839547	2.47E-02	"alkB, alkylation repair homolog 6 (E. coli)"
1140	DIO3	3.4217357	1.6483116	2.2335934	4.0174236	4.1737885	5.2889788	3.837575	2.80E-02	"deiodinase, iodothyronine, type III"
1141	C1orf163	2.2332741	4.2626616	4.6767707	6.1990815	6.4284986	5.7931214	3.827546	2.18E-02	chromosome 1 open reading frame 163
1142	RNASEH1	6.4444563	4.667376	4.7993014	8.2530178	6.8510248	6.6028011	3.824908	4.19E-02	ribonuclease H1
1143	NHEDC2	7.0198621	5.030785	5.6250799	7.9575544	7.560271	7.5328779	3.824288	3.86E-02	Na+/H+ exchanger domain containing 2
1144	SEC16A	7.8435252	7.376685	8.6055432	9.7786443	10.0963316	9.4060538	3.824097	2.46E-02	SEC16 homolog A (S. cerevisiae)
1145	CCDC149	3.2332741	3.9831338	4.3908726	5.3146418	5.3589102	6.3218248	3.813068	2.91E-02	coiled-coil domain containing 149
1146	SRRM3	1.6483116	2.4498866	4.0076061	4.3757263	4.1737885	5.4589794	3.799579	4.19E-02	serine/arginine repetitive matrix 3
1147	DPP9	8.2588473	7.0708754	8.2008638	10.5871035	10.0442107	8.9952709	3.795778	2.64E-02	dipeptidyl-peptidase 9
1148	PPIL5	3.4217357	4.0076061	3.8140602	5.9081265	5.9315725	4.4931975	3.794649	3.71E-02	peptidylprolyl isomerase (cyclophilin)-like 5
1149	TTL	6.610316	5.2123799	6.4702009	8.4636952	8.3931421	8.2633062	3.791953	1.32E-02	tubulin tyrosine ligase
1150	FRG1	5.0421439	5.651787	4.3386042	7.3025826	7.1618771	6.2605336	3.789295	2.61E-02	FSHD region gene 1
1151	NBEAL2	6.1180154	5.3821634	6.6843513	7.1648392	8.2200286	8.6047188	3.785195	2.86E-02	neurobeachin-like 2
1152	RAVER2	4.2644796	2.6483116	2.9370015	4.7968039	5.9765557	4.857001	3.784229	3.22E-02	"ribonucleoprotein, PTB-binding 2"
1153	GTF2B	7.019497	7.0271621	8.0559116	8.9978125	8.9392289	9.2668822	3.783527	2.65E-02	general transcription factor IIB
1154	CD300C	2.2332741	2.2332741	3.0286304	4.1507009	3.4673905	5.1473689	3.777487	3.70E-02	CD300c molecule
1155	TNIK	2.2332741	2.9513801	3.9664815	4.1507009	4.8890582	5.1473689	3.777487	4.52E-02	TRAF2 and NCK interacting kinase
1156	SMUG1	4.4230841	4.3253763	4.4773665	6.3402902	6.4431399	5.9971676	3.776909	1.12E-02	single-strand-selective monofunctional uracil-DNA glycosylase 1
1157	PRDX3	8.9093507	7.2079508	7.9001818	11.0460866	9.8159666	9.021008	3.77319	4.04E-02	peroxiredoxin 3
1158	GUF1	4.7929586	4.9849089	3.6663653	6.7081353	6.7197777	5.9268528	3.7716	2.31E-02	GUF1 GTPase homolog (S. cerevisiae)
1159	UBL4A	7.5797926	4.1167941	6.1959292	8.964216	8.1099465	7.8824825	3.76857	3.69E-02	ubiquitin-like 4A
1160	MMP12	4.8948446	9.3469854	9.5983605	11.5119564	10.386717	10.214821	3.76747	4.64E-02	matrix metallopeptidase 12 (macrophage elastase)
1161	PRELID1	6.4182565	6.5775725	6.6890559	8.4899488	8.7169644	7.7118794	3.764286	2.25E-02	PRELI domain containing 1
1162	C12orf48	2.6483116	2.9704313	3.8974493	4.8826684	5.2442763	4.5786096	3.763923	2.91E-02	chromosome 12 open reading frame 48
1163	BAIAP2	7.9815825	8.4065671	9.1751081	9.5861982	10.5029416	11.0837832	3.754641	3.07E-02	BAI1-associated protein 2
1164	ARPM1	1.6483116	1.6483116	1.6892959	3.5567349	4.1737885	3.5567349	3.753986	8.64E-03	No description
1165	FRG2	1.6483116	1.8342345	1.6483116	3.8299899	3.2469429	3.5567349	3.753986	1.31E-02	FSHD region gene 2
1166	GNAL	1.6483116	1.6483116	1.8342345	3.5567349	3.4989875	5.512379	3.753986	1.60E-02	"guanine nucleotide binding protein (G protein), alpha activating activity polypeptide, olfactory type"
1167	OR52R1	1.6483116	1.6483116	2.304158	4.3757263	3.4989875	3.5567349	3.753986	1.76E-02	"olfactory receptor, family 52, subfamily R, member 1"
1168	SLC6A7	1.6483116	1.6483116	1.8342345	3.0232337	4.0174236	3.5567349	3.753986	1.83E-02	"solute carrier family 6 (neurotransmitter transporter, L-proline), member 7"
1169	TMED10P	1.6483116	1.6483116	1.6483116	3.8299899	2.738957	3.5567349	3.753986	2.40E-02	No description
1170	ASAP3	4.7089956	2.9702397	3.1784361	5.8537194	4.7070117	6.6173073	3.753696	3.26E-02	"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3"
1171	ZC3H3	6.8378169	5.933722	7.3994856	8.7456625	8.9631996	8.1979428	3.752483	2.48E-02	zinc finger CCCH-type containing 3
1172	HES6	6.2622231	3.9828696	5.1091892	7.5142152	6.7854861	7.0162435	3.750426	3.33E-02	hairy and enhancer of split 6 (Drosophila)
1173	SGIP1	4.4217357	4.3586623	3.2175749	6.2913855	5.5618886	6.2641537	3.746365	1.92E-02	SH3-domain GRB2-like (endophilin) interacting protein 1
1174	RAI14	8.5911851	6.62109	7.0557519	9.6010889	9.9302847	8.5238985	3.739404	3.93E-02	retinoic acid induced 14
1175	UBA5	6.9497259	6.2613184	6.3045526	8.8504783	8.3643897	7.8023982	3.734079	2.24E-02	ubiquitin-like modifier activating enzyme 5
1176	GABBR1	7.6713773	7.1074965	7.9568785	9.5645606	9.2959112	9.8571511	3.732837	1.40E-02	"gamma-aminobutyric acid (GABA) B receptor, 1"
1177	ECD	7.3668263	7.1604343	8.0832279	9.093969	9.2664179	9.3401077	3.731076	2.30E-02	ecdysoneless homolog (Drosophila)
1178	ABI1	7.9884957	8.3558117	8.7195758	9.8856666	10.5181362	10.3411371	3.72482	1.58E-02	abl-interactor 1
1179	CHEK1	4.9355363	3.9828696	4.6761951	6.0499997	6.83107	6.2897297	3.720596	2.09E-02	CHK1 checkpoint homolog (S. pombe)
1180	OTUD4	9.995629	9.6635061	9.6981917	10.7194177	11.5930041	11.9991459	3.718736	3.13E-02	OTU domain containing 4
1181	RHEBL1	3.618666	5.0745436	2.8137431	5.2564784	5.513209	6.2897297	3.718042	4.45E-02	Ras homolog enriched in brain like 1
1182	ZC3H8	2.2332741	3.9748611	2.5871041	4.4807314	5.1833522	4.4807314	3.715683	3.73E-02	zinc finger CCCH-type containing 8
1183	ARHGAP27	5.6190061	4.2808824	6.5363205	7.5115002	7.9591915	7.2180929	3.712765	2.86E-02	Rho GTPase activating protein 27
1184	DHRS12	5.5521481	3.6853465	4.6471308	6.5391587	6.1030352	7.254877	3.711566	2.91E-02	dehydrogenase/reductase (SDR family) member 12
1185	PHF1	9.2164687	8.6415375	9.686424	11.1057805	9.9315883	11.6651039	3.704585	4.28E-02	PHD finger protein 1
1186	PLOD3	8.1849767	7.0070606	7.5635429	9.4520037	9.5766467	8.9228394	3.7024	2.72E-02	"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3"
1187	PARP8	4.2644796	4.7191091	4.2644796	6.2682344	6.1507189	6.479467	3.696703	1.20E-02	"poly (ADP-ribose) polymerase family, member 8"
1188	MLEC	9.6871003	8.3165901	8.3461704	10.4188367	10.1994804	10.8933176	3.688132	3.50E-02	malectin
1189	USP32	2.6483116	3.1040678	3.0160212	4.182461	4.8985737	5.5490885	3.687269	2.00E-02	ubiquitin specific peptidase 32
1190	ZDHHC14	7.4524945	7.1484572	6.8706762	8.7498355	9.3259603	9.0943932	3.678606	1.39E-02	"zinc finger, DHHC-type containing 14"
1191	TCEB3	7.8389755	8.3379447	8.5349258	9.6887739	10.6392638	10.2170431	3.678451	1.69E-02	"transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A)"
1192	PCNT	6.6186113	5.2340485	7.2875305	8.4974616	8.166088	8.7416209	3.677819	2.54E-02	pericentrin
1193	TUBGCP5	5.4043774	4.1268865	4.5637604	6.9863409	6.0048853	6.8659271	3.675648	2.46E-02	"tubulin, gamma complex associated protein 5"
1194	IFI30	5.1091892	6.4794253	5.8188583	6.9831662	7.3188039	8.9330934	3.665416	3.75E-02	"interferon, gamma-inducible protein 30"
1195	GGNBP2	7.8001846	7.5362158	8.5119903	9.4101084	9.7028902	10.138568	3.665202	2.28E-02	gametogenetin binding protein 2
1196	ILK	10.0843338	7.862162	9.4321367	11.305951	11.2847942	11.4249942	3.665003	2.31E-02	integrin-linked kinase
1197	USP13	6.2879014	6.2953684	6.2838546	8.1611131	8.4188038	8.0680559	3.663472	8.39E-03	ubiquitin specific peptidase 13 (isopeptidase T-3)
1198	FLJ42627	4.9584545	4.7829097	5.389318	6.6483071	6.8480796	6.9396497	3.643683	1.56E-02	No description
1199	ZGLP1	3.4217357	1.8342345	2.3087889	3.7142554	4.1737885	4.7727068	3.642678	4.17E-02	"zinc finger, GATA-like protein 1"
1200	PSENEN	7.6500748	7.6454382	7.2584986	9.73692	9.5096648	8.6913343	3.640727	2.20E-02	presenilin enhancer 2 homolog (C. elegans)
1201	DNER	3.2332741	4.4087672	5.3468556	6.8907906	6.2711742	6.1715993	3.636138	2.55E-02	delta/notch-like EGF repeat containing
1202	ZNF77	3.1936097	3.3360202	1.3870421	5.0350598	5.1955368	4.7484251	3.628861	1.80E-02	zinc finger protein 77
1203	KPNB1	8.9233904	8.9257803	9.2420585	10.5722069	11.1064001	10.7850063	3.62813	1.46E-02	karyopherin (importin) beta 1
