	Gene Symbol	CD44+ N37	CD44+ N39	CD44+ N40	CD44+ N105	CD44+ N171	CD44+ N174	t-value	q-value	p-value	PseudoFC
3069	PIK3R4	3.350997	3.32135	2.995681	6.498222	6.237456	5.091834	0.739944303	4.71E-02	2.64E-02	7.548056537
3070	ANKRD65	1.874444	3.32135	2.379345	4.341916	6.237456	6.051818	0.761061875	4.63E-02	2.48E-02	7.548056537
3071	LOC100189589	2.993831	3.32135	3.935222	6.244586	6.237456	6.195186	0.801323981	4.53E-02	2.19E-02	7.548056537
3072	PDS5A	5.753024	4.351315	4.724406	7.450526	8.469821	7.640338	0.775735294	4.59E-02	2.37E-02	7.547148664
3073	LOC100507117	1.874444	2.406905	2.165421	5.320955	5.306419	2.921909	0.585867443	5.79E-02	4.54E-02	7.537311106
3074	CSMD2	3.024504	2.406905	2.165421	5.320955	6.551443	4.146207	0.707289022	4.83E-02	2.91E-02	7.537311106
3075	PYROXD1	5.263699	5.148082	2.379345	7.631894	7.68534	8.175185	0.851839574	4.45E-02	1.88E-02	7.523926732
3076	LOC678655	6.267718	7.0089	5.974145	9.744652	9.179013	9.08248	0.810736494	4.52E-02	2.13E-02	7.522934812
3077	MUT	5.897292	2.023048	4.508334	7.726141	7.414086	5.874974	0.636248922	5.26E-02	3.71E-02	7.494086699
3078	TRIM56	4.209882	4.351315	4.944468	7.074163	7.25505	9.303041	0.848477092	4.46E-02	1.90E-02	7.483610316
3079	TMEM60	1.874444	2.023048	3.90836	6.811341	6.613395	3.630092	0.693023078	4.89E-02	3.04E-02	7.479704487
3080	ARSK	3.350997	2.023048	2.165421	6.252746	6.189775	3.676349	0.684785355	4.93E-02	3.12E-02	7.47331937
3081	FANCI	3.839948	2.023048	3.764125	6.664985	6.043524	6.722123	0.846377795	4.46E-02	1.91E-02	7.468719401
3082	GMEB1	7.067614	6.060401	6.031658	8.122528	9.968249	9.717557	0.739213087	4.71E-02	2.65E-02	7.467550723
3083	SPRY1	6.227577	3.360637	6.031658	8.665019	9.128102	7.988762	0.804374029	4.53E-02	2.17E-02	7.466978217
3084	HYMAI	1.874444	2.406905	4.285996	5.252045	5.306419	5.426231	0.623997089	5.37E-02	3.89E-02	7.461751528
3085	ZZZ3	4.209882	4.389936	3.90836	8.051486	7.107836	6.129407	0.769935166	4.61E-02	2.41E-02	7.453686465
3086	GPR65	4.815804	2.406905	5.225216	8.122528	6.551443	6.32627	0.666988573	5.03E-02	3.31E-02	7.450365372
3087	C3orf23	6.143785	6.391145	6.369239	8.676869	9.266358	9.67008	0.82284677	4.50E-02	2.06E-02	7.449371236
3088	RNF220	5.744513	3.770995	4.508334	8.641022	7.870158	6.051818	0.679568449	4.95E-02	3.17E-02	7.446224102
3089	GINS4	5.491121	3.360637	2.995681	5.891233	6.551443	6.931222	0.617267407	5.43E-02	3.99E-02	7.441285383
3090	EARS2	4.263463	2.406905	2.995681	5.891233	6.613395	5.580533	0.727710084	4.75E-02	2.73E-02	7.441285383
3091	TMEM134	6.58615	3.770995	3.90836	6.664985	7.138979	8.11568	0.601738393	5.61E-02	4.25E-02	7.433238314
3092	SORT1	5.856559	3.770995	2.379345	6.664985	6.189775	7.36177	0.63711194	5.25E-02	3.71E-02	7.433238314
3093	GPX8	5.304463	3.770995	3.324375	6.664985	7.656894	6.385515	0.702481029	4.85E-02	2.96E-02	7.433238314
3094	SERAC1	2.201691	2.809601	4.754917	5.095353	5.857745	5.882028	0.583069196	5.83E-02	4.60E-02	7.431545968
3095	BTBD6	2.201691	4.389936	2.379345	5.095353	7.269549	5.426231	0.699409776	4.87E-02	2.99E-02	7.431545968
3096	HMGB3	2.201691	2.406905	3.90836	5.095353	5.920411	6.195186	0.750700989	4.67E-02	2.56E-02	7.431545968
3097	FBXO3	2.201691	2.023048	2.379345	5.095353	6.373501	4.790662	0.864091616	4.44E-02	1.82E-02	7.431545968
3098	PSD4	3.350997	3.360637	2.165421	6.252746	5.920411	6.106561	0.861682759	4.44E-02	1.83E-02	7.42354801
3099	C10orf81	3.819732	4.351315	2.165421	7.243046	5.353925	5.091834	0.587198117	5.77E-02	4.51E-02	7.421604432
3100	RPL32	11.786594	12.076687	12.425557	14.96722	15.017334	14.963458	0.845319379	4.46E-02	1.92E-02	7.415445118
3101	CDHR3	2.201691	2.406905	4.449894	5.579836	6.237456	5.091834	0.651010356	5.14E-02	3.50E-02	7.41344061
3102	C10orf28	3.839948	4.389936	4.285996	7.33564	7.174648	5.446557	0.643107866	5.19E-02	3.62E-02	7.40577698
3103	RCL1	2.201691	5.297868	4.285996	7.70315	7.174648	5.882028	0.697474483	4.88E-02	3.01E-02	7.40577698
3104	THOC2	5.056948	3.360637	4.724406	7.856887	7.56803	7.611911	0.878200836	4.43E-02	1.75E-02	7.399896104
3105	LAPTM4B	6.008206	4.413323	5.217616	8.105092	8.277663	8.074602	0.795775867	4.54E-02	2.23E-02	7.399751791
3106	BCL6	7.530567	6.877454	8.175959	10.991813	10.417334	10.117111	0.809263681	4.52E-02	2.14E-02	7.396110562
3107	CD99P1	2.201691	2.023048	2.995681	5.448591	4.797798	5.882028	0.810552597	4.52E-02	2.14E-02	7.393956156
3108	BZW2	3.839948	4.413323	3.90836	8.875048	6.794431	5.634184	0.726567383	4.75E-02	2.74E-02	7.392546222
3109	HINT2	4.682076	3.770995	3.90836	6.811341	6.794431	6.69026	0.752423287	4.66E-02	2.54E-02	7.392546222
3110	FAM193A	4.309025	3.360637	4.449894	7.33564	7.191402	7.152205	0.891201709	4.42E-02	1.69E-02	7.390879324
3111	FAM160A2	4.209882	4.413323	4.449894	7.274575	7.094585	8.232333	0.884733169	4.42E-02	1.72E-02	7.385538475
3112	SCML1	2.201691	3.32135	2.165421	5.026959	6.205902	5.091834	0.764023022	4.62E-02	2.45E-02	7.384763095
3113	C1orf109	4.263463	4.830496	4.285996	6.544171	7.713236	7.218312	0.746450881	4.68E-02	2.59E-02	7.375499797
3114	ATF1	4.309025	3.360637	2.995681	5.743334	7.191402	7.020304	0.808372501	4.52E-02	2.15E-02	7.373642718
3115	LRRC49	3.839948	2.809601	2.995681	4.013424	6.189775	6.722123	0.589553641	5.75E-02	4.47E-02	7.372606205
3116	USP1	2.993831	4.351315	5.225216	7.726141	7.942653	5.874974	0.720403854	4.77E-02	2.79E-02	7.367333842
3117	BEX4	5.491121	5.487673	5.018694	9.049264	8.36819	6.924055	0.717780734	4.78E-02	2.81E-02	7.364139895
3118	SNX19	5.856559	3.770995	2.995681	6.550689	7.138979	6.649696	0.626957483	5.35E-02	3.85E-02	7.354877469
3119	C3orf17	5.263699	4.80797	3.935222	8.79031	7.68534	6.722123	0.777095221	4.59E-02	2.35E-02	7.348094196
3120	FLJ31813	5.491121	5.148082	6.891005	8.286188	8.36819	9.018932	0.712371829	4.80E-02	2.85E-02	7.346562137
3121	ANKRD36B	2.993831	2.809601	3.90836	6.252746	6.78473	5.634184	0.806244406	4.53E-02	2.16E-02	7.343001821
3122	EPHA3	3.024504	2.809601	2.165421	5.705318	3.134528	5.900694	0.54054417	6.56E-02	5.64E-02	7.342086404
3123	CEP70	3.024504	2.023048	3.764125	6.183122	5.857745	5.900694	0.812900991	4.52E-02	2.12E-02	7.342086404
3124	HABP4	3.839948	2.406905	3.935222	6.811341	6.640994	6.129407	0.832386787	4.48E-02	1.99E-02	7.341727244
3125	SDC2	5.744513	6.060401	6.282905	9.07636	9.158864	8.074602	0.758994848	4.64E-02	2.49E-02	7.340912228
3126	TRIL	1.874444	3.32135	4.508334	6.063041	7.107836	6.195186	0.793572061	4.54E-02	2.25E-02	7.330111849
3127	CARS2	4.963444	2.809601	4.754917	6.960054	7.627877	7.800057	0.829727223	4.49E-02	2.01E-02	7.325663398
3128	LOC100144604	1.874444	2.023048	2.165421	4.894482	2.265287	5.091834	0.497807161	7.65E-02	7.15E-02	7.317923755
3129	LOC100133612	1.874444	2.023048	2.165421	4.894482	5.165949	2.921909	0.5852326	5.80E-02	4.56E-02	7.317923755
3130	COL11A1	1.874444	2.023048	2.165421	4.894482	5.306419	2.921909	0.592821047	5.71E-02	4.40E-02	7.317923755
3131	ZNF789	1.874444	2.023048	2.165421	4.894482	5.306419	2.921909	0.592821047	5.71E-02	4.40E-02	7.317923755
3132	C5orf54	1.874444	2.023048	2.165421	4.894482	5.317867	2.921909	0.593422432	5.70E-02	4.39E-02	7.317923755
3133	BEND5	1.874444	2.023048	2.165421	4.894482	6.237456	2.921909	0.634875537	5.27E-02	3.74E-02	7.317923755
3134	ETV3L	1.874444	2.023048	2.165421	4.894482	3.571326	5.091834	0.672706232	4.99E-02	3.24E-02	7.317923755
3135	TBCE	1.874444	2.023048	3.935222	4.894482	6.613395	4.790662	0.685331006	4.93E-02	3.11E-02	7.317923755
3136	SLC9A7P1	1.874444	2.023048	2.165421	4.894482	5.857745	3.630092	0.714817592	4.79E-02	2.83E-02	7.317923755
3137	ZNF187	1.874444	2.023048	2.165421	4.894482	5.920411	3.630092	0.717025436	4.78E-02	2.82E-02	7.317923755
3138	HTR1D	1.874444	2.023048	2.165421	4.894482	4.131418	5.106393	0.760520712	4.64E-02	2.48E-02	7.317923755
3139	VPRBP	2.993831	2.023048	2.379345	4.894482	5.165949	6.195186	0.794666744	4.54E-02	2.24E-02	7.317923755
3140	SUGT1P3	1.874444	2.023048	2.379345	4.894482	5.165949	4.790662	0.836675021	4.48E-02	1.97E-02	7.317923755
3141	NOX4	1.874444	2.023048	2.165421	4.894482	4.539173	5.634184	0.842608936	4.47E-02	1.93E-02	7.317923755
3142	PKIA	1.874444	2.023048	2.165421	4.894482	4.539173	5.874974	0.847326835	4.46E-02	1.91E-02	7.317923755
3143	IFT88	1.874444	2.023048	2.165421	4.894482	6.319269	4.562324	0.857804811	4.44E-02	1.85E-02	7.317923755
3144	PLSCR1	6.054828	4.736586	7.056312	8.925589	8.842512	9.380933	0.790667624	4.55E-02	2.26E-02	7.314510097
3145	WNK3	2.993831	3.32135	3.935222	6.339437	6.189775	5.874974	0.768420939	4.61E-02	2.42E-02	7.302675283
3146	ENDOD1	4.743564	5.661685	2.995681	7.897963	7.066159	7.611911	0.755497831	4.65E-02	2.52E-02	7.302281111
3147	ZNF7	4.963444	3.872014	3.324375	6.244586	7.191402	6.73963	0.706304347	4.83E-02	2.92E-02	7.298583355
3148	SYK	6.186289	5.297868	5.571599	7.243046	9.053666	8.636861	0.684507067	4.93E-02	3.12E-02	7.297372046
3149	ASUN	3.819732	4.351315	2.995681	5.728038	7.094585	7.218312	0.768667555	4.61E-02	2.42E-02	7.295447971
3150	ZBTB48	4.815804	4.351315	3.935222	6.811341	7.414086	7.218312	0.785622555	4.56E-02	2.29E-02	7.295447971
3151	RPA2	7.392123	5.148082	4.285996	8.014609	8.077554	7.748756	0.562040449	6.16E-02	5.07E-02	7.293072785
3152	RPP30	4.639409	5.43468	3.935222	7.656039	7.505595	7.395512	0.776648409	4.59E-02	2.36E-02	7.291349816
3153	CNTN3	1.874444	3.32135	2.995681	4.739845	6.861783	5.634184	0.756675501	4.65E-02	2.51E-02	7.287388383
3154	PTPRZ1	1.874444	2.809601	2.165421	4.739845	5.317867	5.634184	0.816546844	4.52E-02	2.09E-02	7.287388383
3155	IL21R	2.201691	2.023048	3.324375	4.013424	6.189775	5.874974	0.707062274	4.83E-02	2.91E-02	7.287382786
3156	CLCC1	5.779429	4.830496	4.944468	7.918071	7.819723	7.695565	0.742946112	4.69E-02	2.61E-02	7.285708041
3157	GCLC	4.209882	3.360637	5.544653	7.074163	7.414086	6.722123	0.692727978	4.89E-02	3.04E-02	7.281727472
3158	PI4K2B	1.874444	2.023048	2.995681	5.579836	5.857745	2.921909	0.588550452	5.75E-02	4.49E-02	7.270543995
3159	CDCA7L	1.874444	4.413323	2.995681	4.802615	5.857745	6.587378	0.643124834	5.19E-02	3.61E-02	7.270543995
3160	PDSS1	2.201691	4.80797	2.165421	5.026959	6.043524	6.618407	0.672508695	4.99E-02	3.24E-02	7.267895994
3161	GPR56	3.350997	4.911517	3.935222	7.771052	6.640994	6.722123	0.781467311	4.58E-02	2.32E-02	7.257814679
3162	COPS4	5.897292	6.03611	5.217616	8.331873	8.502167	8.894619	0.809545727	4.52E-02	2.14E-02	7.252655774
3163	RABGAP1L	4.309025	2.406905	4.754917	7.167419	7.292524	6.722123	0.815486188	4.52E-02	2.10E-02	7.252075299
3164	PRKCI	5.335413	6.060401	5.592916	8.190235	8.486085	8.918033	0.812963765	4.52E-02	2.12E-02	7.248244414
3165	FMR1	4.963444	3.360637	3.935222	7.037879	7.819723	5.882028	0.71355444	4.79E-02	2.84E-02	7.241451953
3166	UBE3A	5.856559	6.03611	7.003286	8.833301	8.892178	9.072081	0.733196316	4.73E-02	2.69E-02	7.240391762
3167	SLC31A1	6.58615	5.487673	6.282905	8.014609	9.138429	9.486503	0.730237723	4.74E-02	2.71E-02	7.23766564
3168	ARFIP1	4.682076	4.389936	3.324375	7.25991	7.53715	5.900694	0.712872602	4.79E-02	2.85E-02	7.235404488
3169	WWC3	5.316227	4.830496	3.764125	8.139755	7.68534	7.523109	0.844920873	4.46E-02	1.92E-02	7.234256233
3170	APBB2	6.45321	6.092406	6.054038	9.307369	8.486085	8.952456	0.776122793	4.59E-02	2.37E-02	7.23081806
3171	CIRH1A	4.309025	3.32135	4.285996	7.877571	7.138979	5.426231	0.706179329	4.83E-02	2.92E-02	7.224925441
3172	ANGPTL1	5.328526	2.023048	3.935222	7.726141	6.78473	5.634184	0.676907287	4.97E-02	3.20E-02	7.207546316
3173	KIAA0196	4.963444	3.360637	3.935222	7.037879	6.78473	6.649696	0.73762439	4.71E-02	2.66E-02	7.207546316
3174	FAM73A	4.682076	4.911517	5.723602	7.531061	8.296229	8.010706	0.785494721	4.56E-02	2.29E-02	7.204929585
3175	PUS1	1.874444	3.360637	2.165421	5.705318	6.205902	2.921909	0.56991987	6.03E-02	4.89E-02	7.186379148
3176	BMP4	3.819732	3.872014	5.609945	6.664985	7.740604	8.357484	0.788940003	4.55E-02	2.27E-02	7.186319743
3177	LITAF	7.09018	6.931478	6.976024	10.351527	8.724089	9.820543	0.709557734	4.82E-02	2.88E-02	7.18266255
3178	HEATR5A	4.263463	2.023048	3.935222	6.396698	7.107836	6.32627	0.806635887	4.53E-02	2.16E-02	7.18193748
3179	TYW1B	1.874444	2.023048	3.764125	4.718672	5.306419	5.106393	0.645111299	5.18E-02	3.59E-02	7.181219266
3180	NPFF	1.874444	2.406905	3.935222	4.718672	6.205902	5.426231	0.681036284	4.95E-02	3.15E-02	7.181219266
3181	MED12L	1.874444	2.023048	3.90836	4.718672	5.509998	5.874974	0.697188968	4.88E-02	3.01E-02	7.181219266
3182	CEP85	1.874444	3.770995	2.165421	4.718672	5.165949	6.32627	0.701970133	4.86E-02	2.97E-02	7.181219266
3183	NHEG1	1.874444	2.023048	2.165421	4.718672	5.165949	4.790662	0.846553239	4.46E-02	1.91E-02	7.181219266
3184	ATP1B4	3.350997	2.406905	2.995681	5.728038	5.509998	6.195186	0.810298486	4.52E-02	2.14E-02	7.181020739
3185	IGBP1	5.700376	6.03611	6.527811	9.466036	8.87992	8.010706	0.726040359	4.75E-02	2.74E-02	7.179138163
3186	PNRC2	6.873131	6.184248	6.282905	9.3744	9.715826	6.618407	0.501498958	7.56E-02	7.01E-02	7.173589082
3187	PGM2	4.963444	3.770995	2.165421	7.074163	6.613395	5.580533	0.671798735	5.00E-02	3.25E-02	7.172124828
3188	PAPLN	2.201691	4.413323	5.225216	5.728038	7.740604	7.255535	0.685945955	4.93E-02	3.10E-02	7.171187046
3189	MEF2C	4.682076	4.413323	3.935222	7.394225	6.237456	7.523109	0.733396664	4.73E-02	2.68E-02	7.165328586
3190	RPL15	10.414694	10.079831	10.175278	13.255201	13.246238	12.862923	0.854358563	4.45E-02	1.86E-02	7.162720388
3191	SPRED2	4.743564	4.750708	3.90836	7.582358	7.91889	5.580533	0.638236089	5.25E-02	3.69E-02	7.154217959
3192	RNF113A	5.056948	5.297868	4.724406	7.25991	7.89473	8.391335	0.78477747	4.57E-02	2.30E-02	7.149201367
3193	PPP1R11	5.744513	3.770995	2.379345	6.954147	6.608026	6.195186	0.619635141	5.40E-02	3.95E-02	7.145483504
3194	TRMT1L	2.201691	3.770995	3.324375	5.320955	6.608026	5.580533	0.713028886	4.79E-02	2.85E-02	7.145483504
3195	CTSO	5.328526	6.311907	5.018694	7.631894	9.148683	8.503924	0.753340003	4.66E-02	2.54E-02	7.14421314
3196	CAMK2N1	5.263699	3.360637	5.571599	8.376156	8.098861	7.582913	0.830457955	4.49E-02	2.01E-02	7.13622682
3197	COL15A1	6.381847	5.487673	4.449894	6.954147	10.058027	8.32282	0.701088052	4.86E-02	2.98E-02	7.136156204
3198	PCDHB10	1.874444	3.360637	3.764125	6.183122	6.373501	6.195186	0.853942577	4.45E-02	1.87E-02	7.133196051
3199	ATF2	5.982974	4.80797	6.450701	9.204692	8.817023	8.391335	0.810653571	4.52E-02	2.13E-02	7.130724499
3200	IL18	3.024504	3.770995	5.571599	7.33564	5.857745	6.618407	0.605685685	5.56E-02	4.18E-02	7.126729785
3201	CCDC132	3.024504	3.32135	2.165421	6.811341	5.857745	4.790662	0.763297192	4.63E-02	2.46E-02	7.126729785
3202	CALML4	1.874444	4.750708	3.324375	7.582358	6.205902	3.630092	0.53491768	6.68E-02	5.81E-02	7.118880595
3203	DROSHA	5.328526	4.736586	2.165421	8.156778	7.56803	6.129407	0.73382511	4.73E-02	2.68E-02	7.117861104
3204	TCEANC2	6.707871	6.702075	7.77844	8.864724	9.789758	10.609413	0.699705494	4.87E-02	2.99E-02	7.115538594
3205	GGCX	6.227577	6.702075	6.83141	8.641022	9.532215	9.801784	0.755328602	4.65E-02	2.52E-02	7.111431336
3206	CHD9	5.491121	4.351315	4.508334	7.33564	8.549366	7.180104	0.766457585	4.62E-02	2.44E-02	7.10477409
3207	P2RX7	5.328526	5.487673	6.054038	6.664985	8.87992	8.882768	0.629798503	5.32E-02	3.81E-02	7.104488334
3208	SECISBP2L	5.491121	4.389936	4.449894	7.36523	7.942653	7.218312	0.748557452	4.68E-02	2.57E-02	7.102738926
3209	PPP3R1	4.209882	4.389936	3.935222	7.037879	8.332658	6.73963	0.854419221	4.45E-02	1.86E-02	7.100875566
3210	SGMS1	4.743564	2.809601	4.754917	7.582358	7.414086	6.385515	0.760721059	4.63E-02	2.48E-02	7.098138576
3211	ENPP6	5.856559	5.43468	4.724406	6.954147	8.682351	8.357484	0.690086034	4.90E-02	3.06E-02	7.09003385
3212	DBF4	3.839948	4.830496	5.389265	6.664985	7.819723	7.722406	0.712101991	4.80E-02	2.86E-02	7.086321933
3213	MICB	5.328526	2.023048	3.764125	6.339437	7.174648	6.587378	0.710568707	4.81E-02	2.87E-02	7.077566226
3214	EXOSC10	3.839948	3.872014	3.764125	7.243046	6.640994	6.587378	0.871225053	4.43E-02	1.78E-02	7.077566226
3215	DLG1	5.328526	4.389936	4.944468	7.918071	7.767462	7.291822	0.778406374	4.58E-02	2.34E-02	7.076290445
3216	NIPAL1	4.743564	4.750708	5.974145	7.477873	8.63937	8.79697	0.825890386	4.49E-02	2.04E-02	7.075462227
3217	RNF219	2.201691	3.360637	2.165421	6.183122	5.936219	4.146207	0.714820141	4.79E-02	2.83E-02	7.073799703
3218	PPP1R12A	7.021395	6.42919	6.527811	9.410337	9.637899	9.248674	0.805071325	4.53E-02	2.17E-02	7.059099505
3219	NOS1	6.417969	6.537655	6.737132	7.531061	9.555522	9.380933	0.581518722	5.85E-02	4.63E-02	7.053750931
3220	NBEA	5.982974	3.872014	3.935222	7.33564	7.96603	6.69026	0.681070433	4.95E-02	3.15E-02	7.053044594
3221	CCRN4L	4.639409	3.872014	3.324375	8.190235	6.043524	6.69026	0.762988137	4.63E-02	2.47E-02	7.053044594
3222	PSMD6	5.744513	5.148082	5.018694	9.229044	7.96603	5.580533	0.529427065	6.82E-02	5.99E-02	7.051585208
3223	ANK2	3.819732	4.351315	5.389265	7.167419	7.107836	7.640338	0.748735756	4.67E-02	2.57E-02	7.042577861
3224	TTC21B	3.819732	2.809601	4.285996	4.013424	7.094585	6.722123	0.536871618	6.64E-02	5.74E-02	7.005988306
3225	KDELC2	4.963444	3.872014	5.544653	5.728038	8.350533	8.340256	0.633497261	5.29E-02	3.76E-02	6.992847126
3226	KANSL3	5.304463	4.413323	5.389265	7.504712	7.89473	8.194487	0.785913456	4.56E-02	2.29E-02	6.989656732
3227	RCAN2	5.744513	2.406905	4.724406	6.183122	6.640994	8.549611	0.635995267	5.26E-02	3.72E-02	6.989057445
3228	IL19	1.874444	2.809601	3.324375	4.739845	5.165949	6.129407	0.700450997	4.87E-02	2.98E-02	6.988741637
3229	ANKIB1	5.491121	4.351315	3.324375	8.254907	7.473335	6.129407	0.704780862	4.84E-02	2.93E-02	6.988741637
3230	ATG16L1	5.328526	4.413323	3.764125	7.074163	7.793829	7.218312	0.766117383	4.62E-02	2.44E-02	6.98853082
3231	RSL24D1	6.973646	6.572071	5.571599	10.106301	9.294336	8.374509	0.743761236	4.69E-02	2.61E-02	6.978466666
3232	JAK1	5.658609	4.750708	6.919905	8.460842	8.963611	8.053616	0.694554329	4.89E-02	3.03E-02	6.975193152
3233	TPR	4.309025	6.03611	3.764125	7.109557	7.53715	6.649696	0.604944544	5.56E-02	4.18E-02	6.966972979
3234	RPL13	12.312072	12.382127	12.452391	15.182416	14.855391	16.262357	0.834558464	4.48E-02	1.97E-02	6.9658023
3235	USP42	5.316227	5.195784	6.489771	8.553743	8.077554	8.11568	0.703637877	4.85E-02	2.95E-02	6.961765959
3236	TIGD1	6.381847	5.340619	6.012527	8.139755	9.508524	8.692228	0.769040285	4.61E-02	2.41E-02	6.960231769
3237	COQ6	5.744513	4.413323	3.764125	7.210813	7.187136	7.255535	0.676023832	4.98E-02	3.21E-02	6.952301537
3238	DNPEP	9.292103	9.410824	9.465832	11.385805	12.205803	12.340755	0.73273744	4.73E-02	2.69E-02	6.940206389
3239	LOC100287846	5.700376	6.060401	5.723602	8.222933	8.518072	9.123341	0.793906389	4.54E-02	2.24E-02	6.937762426
3240	SCAI	6.792865	6.228068	7.339085	9.02165	9.687973	9.939727	0.756851866	4.64E-02	2.51E-02	6.933495421
3241	BZW1	7.355332	7.615377	7.360327	10.391631	10.408827	10.142182	0.856705442	4.44E-02	1.85E-02	6.932859883
3242	FLJ31662	3.839948	3.872014	4.508334	6.664985	6.861783	6.649696	0.76712426	4.62E-02	2.44E-02	6.930558324
3243	STUB1	5.316227	4.80797	5.018694	8.105092	7.53715	7.825039	0.80439964	4.53E-02	2.17E-02	6.910860268
3244	ZNF394	5.056948	4.351315	4.724406	7.607339	7.845161	6.69026	0.734361412	4.73E-02	2.68E-02	6.907737242
3245	PPAP2A	5.658609	4.389936	4.724406	7.177844	8.098861	8.010706	0.765241038	4.62E-02	2.45E-02	6.906274427
3246	ZKSCAN1	6.186289	6.060401	5.544653	8.331873	9.218487	8.503924	0.772812667	4.60E-02	2.39E-02	6.902980997
3247	DOCK11	2.201691	2.023048	3.935222	5.320955	4.608763	6.722123	0.690527769	4.90E-02	3.06E-02	6.901459957
3248	ZFAND6	2.993831	2.023048	3.764125	6.550689	5.165949	5.091834	0.682436794	4.94E-02	3.14E-02	6.899848881
3249	CASP4	1.874444	2.023048	3.764125	6.550689	4.539173	6.129407	0.778736139	4.58E-02	2.34E-02	6.899848881
3250	LOC285972	4.963444	6.391145	5.974145	7.748771	8.314558	9.60665	0.708701085	4.82E-02	2.89E-02	6.893930944
3251	COG3	4.743564	4.389936	2.379345	8.173604	7.174648	2.921909	0.450534246	9.32E-02	9.60E-02	6.890989591
3252	SEC24B	4.263463	4.389936	4.508334	8.676869	7.174648	5.882028	0.707301819	4.83E-02	2.91E-02	6.890989591
3253	SGK1	6.45321	6.537655	6.175931	10.771883	9.237827	8.472642	0.793395313	4.54E-02	2.25E-02	6.890539196
3254	CROCCP3	4.209882	4.830496	4.508334	6.339437	7.292524	8.579284	0.739952749	4.71E-02	2.64E-02	6.888503936
3255	GUK1	7.513971	7.631788	7.825025	10.608241	9.357582	10.469833	0.684513781	4.93E-02	3.12E-02	6.883850407
3256	MTX2	5.304463	3.872014	2.165421	8.087444	7.767462	3.630092	0.550897804	6.37E-02	5.35E-02	6.882731985
3257	CCNG2	5.316227	4.389936	6.704285	9.687221	8.098861	6.195186	0.568127385	6.07E-02	4.94E-02	6.881073303
3258	BAAT	2.993831	2.406905	3.90836	4.739845	6.608026	6.69026	0.72717691	4.75E-02	2.74E-02	6.87757626
3259	NDUFS2	6.099991	4.830496	2.995681	8.122528	7.191402	7.611911	0.719490934	4.78E-02	2.80E-02	6.875265914
3260	KCTD6	4.263463	3.770995	2.995681	7.074163	6.551443	5.634184	0.724043748	4.76E-02	2.75E-02	6.870657215
3261	IPO7	5.700376	6.391145	5.609945	9.171571	8.609988	7.352555	0.648457328	5.16E-02	3.53E-02	6.870552983
3262	SLC17A5	4.963444	4.351315	3.764125	6.544171	8.011679	6.942983	0.741043196	4.70E-02	2.63E-02	6.868746927
3263	CYP3A4	5.335413	3.872014	5.225216	6.651882	8.200916	7.873743	0.709782224	4.82E-02	2.88E-02	6.867897172
3264	LOC100131320	1.874444	2.023048	2.165421	4.802615	2.265287	5.426231	0.510499799	7.31E-02	6.65E-02	6.866464843
3265	CYS1	1.874444	2.023048	2.379345	4.802615	5.306419	2.921909	0.567105836	6.08E-02	4.95E-02	6.866464843
3266	C5orf63	4.263463	2.023048	2.165421	4.802615	6.205902	5.634184	0.672477559	4.99E-02	3.24E-02	6.866464843
3267	TRPM1	1.874444	2.023048	2.165421	4.802615	5.857745	3.676349	0.713670454	4.79E-02	2.84E-02	6.866464843
3268	PHYHIPL	1.874444	2.023048	2.995681	4.802615	4.608763	6.106561	0.753340396	4.66E-02	2.54E-02	6.866464843
3269	NLRC3	2.201691	2.023048	3.90836	4.802615	6.551443	6.385515	0.790929545	4.55E-02	2.26E-02	6.866464843
3270	CROCC	4.743564	3.32135	4.508334	5.705318	7.31791	7.523109	0.67232718	5.00E-02	3.25E-02	6.866359717
